return_id,order_id,seller_id,customer_id,asin,program_type,market,claim_type,category,return_date,resolution_date,resolution_time_days,handling_time_minutes,refund_amount,tracking_status,buyer_seller_comm_flag,agent_code,fraud_probability,fraud_flag,fraud_reason,status
1,1,31,2547,ASIN000053,SAFE-T,EU,DNOTR,Books,2023-09-26,2023-10-05,9,4,82.38,Delivered,False,AG056,0.6650826580750869,1,DNOTR | HighSellerRefundRate,Resolved
9184,41891,538,1296,ASIN001201,SAFE-T,NAM,Not As Described,Electronics,2024-08-03,2024-08-05,2,4,44.26,Delivered,False,AG021,0.5834724850896736,1,MinorIssue | Electronics,Resolved
9185,41906,707,4854,ASIN001066,OTC,NAM,Damaged,Books,2023-02-20,2023-02-23,3,8,48.38,Returned,False,AG034,0.1716852504756633,0,MinorIssue | HighSellerRefundRate,Resolved
9186,41922,887,4998,ASIN000726,OP,EU,RNOTR,Toys,2023-01-31,2023-02-07,7,17,91.62,Returned,True,AG025,0.3635898255315083,0,RNOTR | HighSellerRefundRate,Pending
9187,41924,427,1056,ASIN000242,OTC,NAM,RNOTR,Electronics,2024-03-05,2024-03-10,5,7,552.5,Delivered,False,AG027,1.0,1,RNOTR | Electronics,Resolved
9188,41929,594,3210,ASIN000044,OTC,NAM,Not As Described,Home & Kitchen,2024-09-15,2024-09-19,4,6,43.29,Delivered,True,AG075,0.4242900201927825,0,MinorIssue | HighSellerRefundRate,Resolved
9189,41943,7,2364,ASIN001168,SAFE-T,NAM,Not As Described,Electronics,2023-10-16,2023-10-21,5,3,17.57,Returned,False,AG011,0.3330886851772035,0,MinorIssue | Electronics,Resolved
9190,41944,562,832,ASIN001442,SAFE-T,NAM,MattDiff,Beauty,2024-09-12,2024-09-15,3,4,84.86,Returned,True,AG050,0.3740602590367865,0,MinorIssue | NonReturnableCat,Resolved
9191,41947,899,1967,ASIN000932,OTC,NAM,DNOTR,Beauty,2024-01-18,2024-01-27,9,7,0.0,Delivered,False,AG041,0.6600444268043266,1,DNOTR | NonReturnableCat,Resolved
9192,41949,679,193,ASIN000209,SAFE-T,EU,MattDiff,Apparel,2024-04-04,2024-04-07,3,4,1.18,Delivered,False,AG049,0.17346334354867513,0,MinorIssue | HighSellerRefundRate,Resolved
9193,41954,695,4423,ASIN001005,SAFE-T,NAM,DNOTR,Electronics,2023-03-29,2023-04-04,6,4,203.73,Delivered,True,AG069,0.8232503322116487,1,DNOTR | Electronics,Resolved
9194,41958,630,2026,ASIN000324,SAFE-T,NAM,Not As Described,Home & Kitchen,2024-04-07,2024-04-11,4,5,3.06,Delivered,True,AG056,0.43357909655246296,0,MinorIssue | HighSellerRefundRate,Pending
9195,41973,225,2350,ASIN000992,OTC,NAM,Wrong Item,Home & Kitchen,2023-10-16,2023-10-23,7,6,14.27,Returned,True,AG003,0.3082456138183723,0,WrongItem | HighSellerRefundRate,Resolved
9196,41976,289,1591,ASIN000496,OTC,NAM,Not As Described,Misc,2023-03-05,2023-03-08,3,8,0.0,Returned,True,AG017,0.25870859473900537,0,MinorIssue | NonReturnableCat,Resolved
9197,41978,417,3990,ASIN000043,SAFE-T,NAM,Damaged,Beauty,2024-08-22,2024-08-26,4,5,37.15,Delivered,False,AG039,0.4849366685469959,0,MinorIssue | NonReturnableCat,Resolved
9198,41987,989,4554,ASIN001499,SAFE-T,NAM,Not As Described,Apparel,2023-05-23,2023-05-26,3,4,23.2,Returned,False,AG013,0.18593123070446743,0,MinorIssue | HighSellerRefundRate,Resolved
9199,41988,793,4385,ASIN000725,OTC,NAM,Damaged,Books,2023-12-27,2023-12-29,2,6,45.1,Delivered,True,AG037,0.1887838322324805,0,MinorIssue | HighSellerRefundRate,Resolved
9200,41989,608,2655,ASIN001442,SAFE-T,NAM,DNOTR,Beauty,2024-10-02,2024-10-09,7,5,0.0,Returned,False,AG065,0.40443796793524833,0,DNOTR | NonReturnableCat,Resolved
9201,41993,743,281,ASIN000520,SAFE-T,EU,Damaged,Books,2023-03-03,2023-03-07,4,5,18.73,Delivered,True,AG054,0.15185680429958756,0,MinorIssue | HighSellerRefundRate,Resolved
9202,41995,598,1042,ASIN000954,OP,NAM,MattDiff,Apparel,2024-09-16,2024-09-18,2,16,3.28,Delivered,True,AG019,0.17566854125664455,0,MinorIssue | HighSellerRefundRate,Resolved
9203,41996,973,4495,ASIN000550,SAFE-T,EU,MattDiff,Toys,2023-03-19,2023-03-23,4,5,561.51,Delivered,True,AG054,0.2699492654760203,0,MinorIssue | HighSellerRefundRate,Resolved
9204,41998,563,4643,ASIN001683,OTC,NAM,RNOTR,Beauty,2024-04-22,2024-04-27,5,7,6.67,Delivered,False,AG024,0.8378699081300653,1,RNOTR | NonReturnableCat,Resolved
9205,42003,785,418,ASIN001142,OTC,NAM,Damaged,Apparel,2023-10-15,2023-10-19,4,5,11.0,Delivered,True,AG034,0.1553923086546976,0,MinorIssue | HighSellerRefundRate,Resolved
9206,42004,922,2523,ASIN000348,SAFE-T,NAM,Not As Described,Beauty,2024-03-14,2024-03-17,3,3,11.77,Delivered,True,AG032,0.3599153947122072,0,MinorIssue | NonReturnableCat,Resolved
9207,42005,856,493,ASIN000625,SAFE-T,NAM,Not As Described,Apparel,2024-03-14,2024-03-18,4,5,4.68,Delivered,True,AG071,0.3372945268142268,0,MinorIssue | HighSellerRefundRate,Resolved
9208,42011,754,3032,ASIN001881,OP,NAM,Damaged,Home & Kitchen,2024-03-05,2024-03-09,4,13,5.35,Delivered,True,AG036,0.4040709418293391,0,MinorIssue | HighSellerRefundRate,Pending
9209,42016,591,3476,ASIN000870,SAFE-T,NAM,Not As Described,Books,2024-08-21,2024-08-24,3,2,64.25,Returned,True,AG056,0.30185782782078113,0,MinorIssue | HighSellerRefundRate,Resolved
9210,42020,225,3794,ASIN000599,SAFE-T,NAM,Not As Described,Home & Kitchen,2023-08-31,2023-09-04,4,4,91.38,Lost,False,AG077,0.36311420928290594,0,MinorIssue | HighSellerRefundRate,Resolved
9211,42023,917,775,ASIN000733,OTC,NAM,DNOTR,Books,2024-08-06,2024-08-14,8,7,45.71,Delivered,True,AG004,0.5693033229966628,1,DNOTR | HighSellerRefundRate,Resolved
9212,42036,465,2565,ASIN000398,SAFE-T,EU,Counterfeit,Electronics,2023-11-22,2023-11-26,4,4,103.56,Delivered,False,AG012,0.6619666372319752,1,Counterfeit | Electronics,Pending
9213,42037,237,4883,ASIN000401,OP,NAM,MattDiff,Beauty,2023-05-17,2023-05-21,4,11,0.0,Returned,True,AG080,0.2608423005452098,0,MinorIssue | NonReturnableCat,Resolved
9214,42044,433,2800,ASIN001167,SAFE-T,EU,MattDiff,Apparel,2023-04-21,2023-04-24,3,3,114.13,Delivered,True,AG076,0.2507100113789191,0,MinorIssue | HighSellerRefundRate,Resolved
9215,42050,46,2176,ASIN000213,OP,EU,MattDiff,Misc,2023-11-29,2023-12-01,2,13,0.0,Delivered,False,AG033,0.2830209526258461,0,MinorIssue | NonReturnableCat,Resolved
9216,42058,276,4315,ASIN001948,SAFE-T,NAM,Counterfeit,Apparel,2023-08-08,2023-08-12,4,3,28.09,Delivered,True,AG047,0.33418185593890903,0,Counterfeit | HighSellerRefundRate,Resolved
9217,42066,782,603,ASIN000273,SAFE-T,NAM,Damaged,Toys,2023-06-29,2023-07-01,2,4,46.41,Delivered,True,AG079,0.1853083764681305,0,MinorIssue | HighSellerRefundRate,Resolved
9218,42072,326,4887,ASIN000860,SAFE-T,EU,Counterfeit,Electronics,2024-05-17,2024-05-22,5,5,6.21,Delivered,False,AG010,0.46483120184512094,0,Counterfeit | Electronics,Resolved
9219,42077,295,4342,ASIN001753,SAFE-T,NAM,Counterfeit,Electronics,2023-07-17,2023-07-20,3,4,373.96,Delivered,True,AG012,0.5581679511272319,1,Counterfeit | Electronics,Resolved
9220,42079,667,2448,ASIN000553,SAFE-T,NAM,DNOTR,Apparel,2024-09-11,2024-09-20,9,3,5.78,Delivered,True,AG011,0.5898337173471668,1,DNOTR | HighSellerRefundRate,Resolved
9221,42080,56,416,ASIN001895,SAFE-T,EU,Not As Described,Home & Kitchen,2023-12-08,2023-12-13,5,4,8.33,Delivered,True,AG074,0.1561281141491497,0,MinorIssue | HighSellerRefundRate,Resolved
9222,42081,912,1468,ASIN001964,SAFE-T,NAM,Wrong Item,Electronics,2023-03-31,2023-04-04,4,4,15.4,Delivered,False,AG065,0.45577474316863326,0,WrongItem | Electronics,Resolved
9223,42083,226,4350,ASIN000831,SAFE-T,NAM,Damaged,Apparel,2023-12-14,2023-12-16,2,2,34.96,Lost,False,AG039,0.17724191205925288,0,MinorIssue | HighSellerRefundRate,Resolved
9224,42085,20,519,ASIN001862,SAFE-T,NAM,MattDiff,Apparel,2023-09-04,2023-09-08,4,6,17.26,Delivered,True,AG071,0.1669205183695156,0,MinorIssue | HighSellerRefundRate,Resolved
9225,42086,159,747,ASIN001546,SAFE-T,NAM,Counterfeit,Books,2024-08-07,2024-08-10,3,5,1846.32,Delivered,True,AG010,0.4140700648402756,0,Counterfeit | HighSellerRefundRate,Resolved
9226,42093,913,3306,ASIN000351,OTC,EU,Damaged,Books,2023-11-19,2023-11-22,3,6,17.53,Delivered,True,AG058,0.18150467857511057,0,MinorIssue | HighSellerRefundRate,Resolved
9227,42096,725,1836,ASIN001484,SAFE-T,NAM,Wrong Item,Electronics,2023-02-07,2023-02-11,4,5,28.71,Returned,False,AG051,0.7116517756004691,1,WrongItem | Electronics,Escalated
9228,42115,653,1389,ASIN000188,OTC,NAM,Damaged,Books,2023-02-05,2023-02-07,2,6,33.55,Returned,False,AG075,0.16143588016140717,0,MinorIssue | HighSellerRefundRate,Resolved
9229,42119,888,1804,ASIN000757,SAFE-T,NAM,Damaged,Apparel,2023-11-28,2023-12-01,3,3,26.53,Delivered,True,AG013,0.1543711233867697,0,MinorIssue | HighSellerRefundRate,Resolved
9230,42129,230,2228,ASIN000960,OTC,EU,Damaged,Misc,2024-05-20,2024-05-23,3,6,25.95,Returned,False,AG024,0.7032303160897768,1,MinorIssue | NonReturnableCat,Pending
9231,42145,184,4619,ASIN001448,OP,EU,Not As Described,Home & Kitchen,2023-05-29,2023-05-31,2,9,14.58,Delivered,True,AG080,0.1592373409090395,0,MinorIssue | HighSellerRefundRate,Resolved
9232,42149,53,2607,ASIN001686,OP,EU,Not As Described,Electronics,2023-07-10,2023-07-13,3,16,291.94,Delivered,False,AG033,0.5173155845804237,1,MinorIssue | Electronics,Resolved
9233,42150,226,634,ASIN001479,SAFE-T,NAM,DNOTR,Apparel,2024-07-31,2024-08-07,7,4,15.33,Delivered,False,AG013,0.569703206011688,1,DNOTR | HighSellerRefundRate,Resolved
9234,42151,714,3011,ASIN000480,SAFE-T,NAM,Damaged,Electronics,2024-04-22,2024-04-25,3,4,39.21,Delivered,True,AG010,0.3017824513331976,0,MinorIssue | Electronics,Pending
9235,42156,319,3518,ASIN001732,OTC,NAM,MattDiff,Apparel,2024-01-18,2024-01-22,4,7,18.73,Returned,True,AG022,0.40437496657834154,0,MinorIssue | HighSellerRefundRate,Resolved
9236,42158,369,2399,ASIN000059,SAFE-T,NAM,Damaged,Electronics,2023-08-09,2023-08-13,4,2,59.78,Delivered,False,AG069,0.33192291465010254,0,MinorIssue | Electronics,Pending
9237,42159,248,654,ASIN000915,OP,EU,Not As Described,Beauty,2023-10-02,2023-10-06,4,15,0.0,Returned,False,AG026,0.5370066379391704,1,MinorIssue | NonReturnableCat,Resolved
9238,42161,177,1554,ASIN000057,OTC,EU,Wrong Item,Beauty,2023-08-13,2023-08-18,5,6,0.0,Delivered,True,AG072,0.4087243400239317,0,WrongItem | NonReturnableCat,Pending
9239,42169,431,2237,ASIN001011,OTC,NAM,Not As Described,Home & Kitchen,2023-05-17,2023-05-20,3,5,21.24,Lost,True,AG070,0.16377476994094795,0,MinorIssue | HighSellerRefundRate,Pending
9240,42173,913,1801,ASIN000297,OTC,EU,MattDiff,Home & Kitchen,2024-09-26,2024-09-29,3,6,26.01,Delivered,True,AG053,0.17986984504777132,0,MinorIssue | HighSellerRefundRate,Resolved
9241,42180,641,4118,ASIN000832,OTC,NAM,RNOTR,Electronics,2023-04-03,2023-04-10,7,6,24.19,Delivered,False,AG063,0.676190639864378,1,RNOTR | Electronics,Resolved
9242,42182,480,813,ASIN001931,OTC,NAM,Damaged,Apparel,2024-03-08,2024-03-12,4,8,44.63,Delivered,False,AG002,0.15163235939450082,0,MinorIssue | HighSellerRefundRate,Resolved
9243,42183,552,284,ASIN000826,SAFE-T,EU,DNOTR,Electronics,2023-11-03,2023-11-09,6,5,19.0,Returned,True,AG074,0.45068966823137085,0,DNOTR | Electronics,Resolved
9244,42185,897,494,ASIN001524,SAFE-T,NAM,MattDiff,Toys,2024-04-01,2024-04-03,2,3,42.08,Returned,True,AG008,0.17566855310787172,0,MinorIssue | HighSellerRefundRate,Resolved
9245,42186,931,3622,ASIN000429,OTC,NAM,Not As Described,Apparel,2024-06-07,2024-06-12,5,8,87.97,Delivered,True,AG043,0.26646420737082693,0,MinorIssue | HighSellerRefundRate,Pending
9246,42187,982,1639,ASIN001585,OP,EU,Damaged,Apparel,2023-10-05,2023-10-09,4,12,22.4,Delivered,True,AG019,0.15442971319216442,0,MinorIssue | HighSellerRefundRate,Resolved
9247,42189,401,1678,ASIN001615,SAFE-T,NAM,Counterfeit,Home & Kitchen,2023-04-25,2023-04-28,3,5,17.08,Delivered,False,AG074,0.3035250675650988,0,Counterfeit | HighSellerRefundRate,Resolved
9248,42195,393,4652,ASIN001296,SAFE-T,NAM,MattDiff,Electronics,2023-08-08,2023-08-12,4,5,68.82,Delivered,True,AG069,0.21571721436729754,0,MinorIssue | Electronics,Resolved
9249,42200,435,1648,ASIN000691,OTC,NAM,Damaged,Home & Kitchen,2024-07-02,2024-07-04,2,9,5.21,Delivered,False,AG002,0.16713486935828814,0,MinorIssue | HighSellerRefundRate,Resolved
9250,42206,345,1071,ASIN000981,SAFE-T,NAM,MattDiff,Electronics,2024-10-17,2024-10-21,4,3,5.01,Delivered,False,AG065,0.3249375244739877,0,MinorIssue | Electronics,Resolved
9251,42232,737,4366,ASIN001857,SAFE-T,NAM,MattDiff,Electronics,2024-03-11,2024-03-14,3,3,2.42,Returned,False,AG069,0.3118433338999419,0,MinorIssue | Electronics,Pending
9252,42233,411,2040,ASIN000640,OTC,NAM,Wrong Item,Beauty,2024-07-29,2024-08-05,7,8,1.78,Delivered,True,AG062,0.5115259644805684,1,WrongItem | NonReturnableCat,Resolved
9253,42234,517,1679,ASIN001750,OTC,NAM,Wrong Item,Electronics,2023-02-08,2023-02-12,4,5,23.26,Delivered,False,AG017,0.6953926563392159,1,WrongItem | Electronics,Resolved
9254,42236,630,3231,ASIN000102,SAFE-T,NAM,DNOTR,Apparel,2024-08-15,2024-08-22,7,5,157.82,Returned,False,AG013,0.7653885606456273,1,DNOTR | HighSellerRefundRate,Resolved
9255,42240,769,2431,ASIN000878,SAFE-T,NAM,MattDiff,Books,2023-04-10,2023-04-13,3,4,30.26,Delivered,True,AG035,0.15349176464394926,0,MinorIssue | HighSellerRefundRate,Resolved
9256,42241,920,4311,ASIN000604,OTC,NAM,Not As Described,Apparel,2024-09-11,2024-09-14,3,6,21.76,Delivered,True,AG020,0.18995216352477343,0,MinorIssue | HighSellerRefundRate,Pending
9257,42257,504,318,ASIN000392,OP,EU,Damaged,Toys,2023-08-29,2023-09-02,4,1,26.15,Lost,False,AG015,0.1759275615848447,0,MinorIssue | HighSellerRefundRate,Resolved
9258,42258,659,4060,ASIN000875,SAFE-T,EU,Wrong Item,Misc,2023-10-06,2023-10-10,4,3,0.0,Delivered,True,AG008,0.41725639344314974,0,WrongItem | NonReturnableCat,Resolved
9259,42262,471,3435,ASIN001472,SAFE-T,NAM,Counterfeit,Home & Kitchen,2023-06-26,2023-06-29,3,3,48.91,Delivered,False,AG078,0.31312028053647956,0,Counterfeit | HighSellerRefundRate,Resolved
9260,42271,942,1850,ASIN000874,OTC,NAM,MattDiff,Electronics,2023-03-18,2023-03-20,2,6,32.36,Returned,False,AG053,0.3167945842819116,0,MinorIssue | Electronics,Resolved
9261,42277,499,4161,ASIN001180,OTC,EU,DNOTR,Home & Kitchen,2024-07-24,2024-07-29,5,8,44.93,Delivered,False,AG066,0.5517428278524921,1,DNOTR | HighSellerRefundRate,Resolved
9262,42278,915,4753,ASIN001292,SAFE-T,NAM,Damaged,Electronics,2023-06-13,2023-06-15,2,3,51.63,Returned,False,AG054,0.3190354888480948,0,MinorIssue | Electronics,Resolved
9263,42281,472,937,ASIN000066,OP,EU,Not As Described,Apparel,2024-07-08,2024-07-11,3,14,14.61,Delivered,True,AG033,0.18176091787480525,0,MinorIssue | HighSellerRefundRate,Escalated
9264,42285,14,2968,ASIN001214,SAFE-T,NAM,Wrong Item,Toys,2023-07-30,2023-08-03,4,4,51.2,Delivered,True,AG065,0.30690776559629224,0,WrongItem | HighSellerRefundRate,Resolved
9265,42290,360,4479,ASIN001030,OP,NAM,Damaged,Apparel,2024-02-25,2024-02-27,2,10,32.9,Lost,True,AG033,0.15717225749028765,0,MinorIssue | HighSellerRefundRate,Resolved
9266,42291,24,3584,ASIN000891,SAFE-T,NAM,Damaged,Books,2023-05-02,2023-05-04,2,5,8.46,Delivered,True,AG008,0.17775041228290847,0,MinorIssue | HighSellerRefundRate,Resolved
9267,42295,567,4866,ASIN001329,OP,NAM,Damaged,Apparel,2024-07-06,2024-07-10,4,15,36.67,Delivered,True,AG080,0.16944209836136334,0,MinorIssue | HighSellerRefundRate,Pending
9268,42296,725,1297,ASIN000195,OP,NAM,Wrong Item,Apparel,2024-02-03,2024-02-07,4,10,36.58,Returned,False,AG044,0.5425891903875332,1,WrongItem | HighSellerRefundRate,Resolved
9269,42298,334,2081,ASIN000266,OTC,NAM,MattDiff,Apparel,2024-05-11,2024-05-15,4,6,6.41,Delivered,True,AG034,0.17980718831994738,0,MinorIssue | HighSellerRefundRate,Resolved
9270,42301,300,2353,ASIN000573,SAFE-T,NAM,DNOTR,Electronics,2024-04-05,2024-04-13,8,4,38.81,Delivered,False,AG039,0.721152656625619,1,DNOTR | Electronics,Pending
9271,42305,301,4277,ASIN000209,OTC,NAM,Not As Described,Apparel,2023-02-13,2023-02-16,3,7,1.08,Delivered,True,AG060,0.15302191556461595,0,MinorIssue | HighSellerRefundRate,Resolved
9272,42311,269,4401,ASIN001509,OTC,NAM,Damaged,Apparel,2024-09-02,2024-09-04,2,5,29.83,Delivered,True,AG027,0.4084060379715144,0,MinorIssue | HighSellerRefundRate,Resolved
9273,42328,463,1760,ASIN000312,OTC,EU,Damaged,Books,2023-06-22,2023-06-26,4,7,29.74,Delivered,False,AG018,0.18860283232869476,0,MinorIssue | HighSellerRefundRate,Resolved
9274,42331,800,1313,ASIN000013,OP,EU,MattDiff,Toys,2024-02-16,2024-02-18,2,7,4.17,Returned,True,AG036,0.15833864039776904,0,MinorIssue | HighSellerRefundRate,Resolved
9275,42336,625,3070,ASIN000144,SAFE-T,EU,Wrong Item,Electronics,2023-10-19,2023-10-23,4,4,35.23,Delivered,False,AG030,0.461502352522341,0,WrongItem | Electronics,Resolved
9276,42340,465,4136,ASIN001519,OP,EU,RNOTR,Apparel,2023-11-09,2023-11-14,5,9,98.59,Delivered,True,AG064,0.6201432313127362,1,RNOTR | HighSellerRefundRate,Resolved
9277,42341,190,2488,ASIN000217,OP,NAM,MattDiff,Home & Kitchen,2023-12-30,2024-01-02,3,1,34.2,Delivered,True,AG019,0.40681653480024754,0,MinorIssue | HighSellerRefundRate,Resolved
9278,42351,646,3428,ASIN001126,SAFE-T,EU,Damaged,Electronics,2023-09-13,2023-09-16,3,4,13.06,Returned,True,AG071,0.31384992021575336,0,MinorIssue | Electronics,Resolved
9279,42354,43,1685,ASIN001398,OP,NAM,Wrong Item,Home & Kitchen,2023-02-09,2023-02-16,7,14,547.44,Returned,False,AG019,0.5175664823268203,1,WrongItem | HighSellerRefundRate,Resolved
9280,42358,511,1496,ASIN000329,OP,EU,Damaged,Toys,2024-03-16,2024-03-18,2,14,32.37,Delivered,True,AG080,0.15762277050692589,0,MinorIssue | HighSellerRefundRate,Resolved
9281,42365,936,2903,ASIN001056,OTC,NAM,MattDiff,Home & Kitchen,2024-04-21,2024-04-25,4,7,122.32,Delivered,True,AG053,0.2786271258417666,0,MinorIssue | HighSellerRefundRate,Pending
9282,42368,475,1069,ASIN000104,OTC,NAM,MattDiff,Beauty,2023-12-27,2023-12-31,4,7,18.5,Delivered,True,AG062,0.3638202074889851,0,MinorIssue | NonReturnableCat,Escalated
9283,42373,161,3661,ASIN001463,SAFE-T,NAM,Damaged,Apparel,2024-05-05,2024-05-08,3,4,7.97,Delivered,False,AG074,0.17837699996863743,0,MinorIssue | HighSellerRefundRate,Resolved
9284,42375,45,1977,ASIN001485,OTC,NAM,RNOTR,Beauty,2024-07-27,2024-08-02,6,7,0.0,Returned,True,AG028,0.38008180036770306,0,RNOTR | NonReturnableCat,Resolved
9285,42378,880,4319,ASIN001859,SAFE-T,NAM,MattDiff,Home & Kitchen,2024-04-22,2024-04-25,3,4,23.15,Delivered,True,AG049,0.17264335633086633,0,MinorIssue | HighSellerRefundRate,Resolved
9286,42382,504,4643,ASIN000876,OTC,EU,MattDiff,Apparel,2024-09-21,2024-09-25,4,8,10.92,Delivered,True,AG053,0.1596628965593497,0,MinorIssue | HighSellerRefundRate,Resolved
9287,42384,442,2933,ASIN000525,OP,EU,Not As Described,Electronics,2023-06-10,2023-06-14,4,10,10.56,Delivered,True,AG036,0.3323769417891753,0,MinorIssue | Electronics,Resolved
9288,42393,935,977,ASIN001281,SAFE-T,NAM,Damaged,Beauty,2024-08-13,2024-08-17,4,4,18.34,Delivered,True,AG069,0.35358197814357145,0,MinorIssue | NonReturnableCat,Resolved
9289,42400,11,1537,ASIN001144,OP,NAM,Damaged,Electronics,2023-11-13,2023-11-17,4,13,111.45,Returned,False,AG036,0.515042521614734,1,MinorIssue | Electronics,Resolved
9290,42405,277,2949,ASIN000392,OTC,EU,Not As Described,Toys,2024-08-16,2024-08-20,4,8,21.03,Delivered,True,AG023,0.18242060143798042,0,MinorIssue | HighSellerRefundRate,Escalated
9291,42407,922,3654,ASIN001799,OTC,NAM,MattDiff,Toys,2023-08-29,2023-08-31,2,7,275.54,Delivered,False,AG024,0.3886165643908824,0,MinorIssue | HighSellerRefundRate,Escalated
9292,42408,929,3458,ASIN000875,OTC,EU,Not As Described,Misc,2023-01-29,2023-02-01,3,8,29.92,Delivered,False,AG003,0.47604355238022816,0,MinorIssue | NonReturnableCat,Resolved
9293,42412,5,4932,ASIN001874,OTC,NAM,RNOTR,Toys,2024-07-29,2024-08-04,6,7,85.02,Delivered,True,AG063,0.6348837629066426,1,RNOTR | HighSellerRefundRate,Resolved
9294,42413,915,2916,ASIN001624,SAFE-T,NAM,Wrong Item,Books,2024-04-03,2024-04-07,4,3,62.72,Delivered,True,AG031,0.31148329874675595,0,WrongItem | HighSellerRefundRate,Resolved
9295,42417,423,2648,ASIN001197,SAFE-T,NAM,Wrong Item,Misc,2023-11-22,2023-11-26,4,2,338.15,Delivered,False,AG057,0.5992539512348318,1,WrongItem | NonReturnableCat,Resolved
9296,42418,972,1122,ASIN000215,OTC,EU,Wrong Item,Books,2024-02-23,2024-03-01,7,6,47.81,Delivered,True,AG055,0.5556986916468274,1,WrongItem | HighSellerRefundRate,Resolved
9297,42422,304,2315,ASIN001555,OTC,EU,DNOTR,Beauty,2023-09-03,2023-09-11,8,6,0.0,Delivered,True,AG037,0.6583481771679405,1,DNOTR | NonReturnableCat,Resolved
9298,42423,749,1760,ASIN001555,SAFE-T,EU,DNOTR,Beauty,2023-04-06,2023-04-13,7,4,0.0,Delivered,False,AG011,0.9123928709903181,1,DNOTR | NonReturnableCat,Resolved
9299,42433,992,2278,ASIN001287,OTC,EU,Wrong Item,Toys,2024-05-21,2024-05-25,4,8,2.95,Delivered,False,AG002,0.2857209228844101,0,WrongItem | HighSellerRefundRate,Resolved
9300,42434,315,3686,ASIN000982,OTC,EU,MattDiff,Home & Kitchen,2023-07-14,2023-07-18,4,7,67.76,Delivered,True,AG027,0.28084563966794635,0,MinorIssue | HighSellerRefundRate,Resolved
9301,42441,980,458,ASIN000019,SAFE-T,NAM,MattDiff,Electronics,2024-03-16,2024-03-18,2,3,20.33,Returned,True,AG061,0.304177979638794,0,MinorIssue | Electronics,Pending
9302,42442,447,3559,ASIN000267,OTC,EU,Damaged,Electronics,2023-12-20,2023-12-23,3,8,22.45,Delivered,False,AG005,0.3312749056554631,0,MinorIssue | Electronics,Resolved
9303,42445,452,4249,ASIN000710,OTC,NAM,Counterfeit,Apparel,2024-06-19,2024-06-25,6,7,397.38,Returned,False,AG070,0.5049366171660279,1,Counterfeit | HighSellerRefundRate,Resolved
9304,42446,666,4406,ASIN000816,SAFE-T,NAM,Wrong Item,Electronics,2023-11-19,2023-11-24,5,5,351.82,Delivered,False,AG065,0.5513417103905947,1,WrongItem | Electronics,Resolved
9305,42459,87,2628,ASIN000956,SAFE-T,EU,RNOTR,Beauty,2023-03-29,2023-04-06,8,4,0.0,Delivered,False,AG071,0.6182022265575318,1,RNOTR | NonReturnableCat,Pending
9306,42460,906,676,ASIN001632,OP,EU,Wrong Item,Electronics,2023-05-01,2023-05-06,5,18,68.41,Delivered,True,AG033,0.4604024972720567,0,WrongItem | Electronics,Resolved
9307,42461,470,2329,ASIN000402,SAFE-T,EU,Wrong Item,Home & Kitchen,2024-02-28,2024-03-03,4,4,6.83,Delivered,True,AG049,0.5367027687082326,1,WrongItem | HighSellerRefundRate,Resolved
9308,42462,301,1032,ASIN001393,OTC,NAM,Wrong Item,Electronics,2024-03-23,2024-03-30,7,6,78.21,Delivered,True,AG042,0.5359793996559995,1,WrongItem | Electronics,Resolved
9309,42464,206,3492,ASIN000922,OTC,NAM,MattDiff,Electronics,2024-02-19,2024-02-23,4,8,0.7,Delivered,True,AG017,0.31739528978644393,0,MinorIssue | Electronics,Resolved
9310,42468,119,4909,ASIN000850,OTC,EU,Not As Described,Home & Kitchen,2024-06-30,2024-07-02,2,7,33.48,Delivered,True,AG004,0.184251258915219,0,MinorIssue | HighSellerRefundRate,Resolved
9311,42471,773,3762,ASIN000063,OP,NAM,DNOTR,Home & Kitchen,2023-12-28,2024-01-02,5,3,18.76,Delivered,True,AG046,0.5673879364981816,1,DNOTR | HighSellerRefundRate,Pending
